2009-01-01,0.0
2009-02-01,0.0300413395245162
2009-03-01,0.0321933273480994
2009-04-01,0.0293792686547017
2009-05-01,0.0117191701910817
2009-06-01,0.0034464942925135
2009-07-01,0.0006724978005147
2009-08-01,8.713365223595839e-05
2009-09-01,1.353519973252217e-05
2009-10-01,3.54520935554019e-06
2009-11-01,8.12442762314964e-06
2009-12-01,0.010297075880314
2010-01-01,0.0677025296456847
2010-02-01,0.046022082141528
2010-03-01,0.0379441089360536
2010-04-01,0.018342283563481
2010-05-01,0.0061764985376516
2010-06-01,0.0018496981763488
2010-07-01,0.0003797164719672
2010-08-01,5.3223309628093145e-05
2010-09-01,9.012666577102874e-06
2010-10-01,2.886143186646548e-06
2010-11-01,1.3576830641929189e-06
2010-12-01,0.0062476274210606
2011-01-01,0.0252268685186608
2011-02-01,0.0734953967292002
2011-03-01,0.0474551116106306
2011-04-01,0.0334011031260089
2011-05-01,0.0172597498166825
2011-06-01,0.0058970859728483
2011-07-01,0.0016084110101171
2011-08-01,0.0002151214263405
2011-09-01,3.976502928008099e-05
2011-10-01,1.032138440829777e-05
2011-11-01,5.046970203801175e-06
2011-12-01,0.0002134504758771
2012-01-01,0.0687917241510555
2012-02-01,0.0464736396059096
2012-03-01,0.044542365103785
2012-04-01,0.0340699772258873
2012-05-01,0.0129870574329453
2012-06-01,0.0038355126988029
2012-07-01,0.0009138678425607
2012-08-01,0.0001132966729573
2012-09-01,2.3742632527988124e-05
2012-10-01,7.63378553270609e-06
2012-11-01,3.640283387071172e-05
2012-12-01,0.0470225386587552
2013-01-01,0.1019724701996841
2013-02-01,0.0512526533053771
2013-03-01,0.0406827904453662
2013-04-01,0.0193058224855094
2013-05-01,0.0085147653517722
2013-06-01,0.0026811314685508
2013-07-01,0.0006520975312444
2013-08-01,0.0001146209310328
2013-09-01,2.0687828479845485e-05
2013-10-01,6.178367266753256e-06
2013-11-01,3.6190063721107058e-06
2013-12-01,0.0128965953592696
2014-01-01,0.0244927160454415
2014-02-01,0.0170417199960257
2014-03-01,0.0172222162391158
2014-04-01,0.0246597454485167
2014-05-01,0.0099775544944246
2014-06-01,0.0043038997992189
2014-07-01,0.0015410295397045
2014-08-01,0.0005091927232015
2014-09-01,0.0001602644646092
2014-10-01,7.496943464564082e-05
2014-11-01,0.0004977960053804
2014-12-01,0.0084701958968076
2015-01-01,0.0257623346425605
2015-02-01,0.0478355705032391
2015-03-01,0.0438152186819718
2015-04-01,0.0252148288156239
2015-05-01,0.0140701875080474
2015-06-01,0.0049516310516392
2015-07-01,0.0016160415109147
2015-08-01,0.0004064540822553
2015-09-01,0.0001065301568987
2015-10-01,3.111647432476593e-05
2015-11-01,3.013194864784344e-05
2015-12-01,0.0003289165682117
2016-01-01,0.0121172193718625
2016-02-01,0.0290011156737052
2016-03-01,0.0309557571558609
2016-04-01,0.0274024714573858
2016-05-01,0.0111063344369157
2016-06-01,0.0040146975616192
2016-07-01,0.0013170343837274
2016-08-01,0.0003979995234791
2016-09-01,9.72656531063155e-05
2016-10-01,2.851536376427381e-05
2016-11-01,1.7860649905414528e-05
2016-12-01,0.0078710180270364
2017-01-01,0.0226371830273713
2017-02-01,0.0259998691493878
2017-03-01,0.0252766375669293
2017-04-01,0.026897343640398
2017-05-01,0.0111447681008583
2017-06-01,0.0037942076894636
2017-07-01,0.0012456328850065
2017-08-01,0.0003331275418588
2017-09-01,7.90399929570948e-05
2017-10-01,2.1676824015156697e-05
2017-11-01,2.2736577410343514e-05
2017-12-01,0.0011195235936416
